,CostType,1 ADULT - 0,1 ADULT - 1,1 ADULT - 2,1 ADULT - 3,2 ADULTS(1 WORKING) - 0,2 ADULTS(1 WORKING) - 1,2 ADULTS(1 WORKING) - 2,2 ADULTS(1 WORKING) - 3,2 ADULTS(BOTH WORKING) - 0,2 ADULTS(BOTH WORKING) - 1,2 ADULTS(BOTH WORKING) - 2,2 ADULTS(BOTH WORKING) - 3,State
4,Housing,9991.989983786601,14682.641724274776,14682.641724274776,20966.760890191887,11928.526422262557,14682.641724274776,14682.641724274776,20966.760890191887,11928.526422262557,14682.641724274776,14682.641724274776,20966.760890191887,Nevada
5,Medical,2714.0000000000005,9263.0,9049.999999999998,9359.000000000002,5895.999999999998,9049.999999999998,9359.000000000002,9148.0,5895.999999999998,9049.999999999998,9359.000000000002,9148.0,Nevada
6,Other,4748.0,7079.999999999999,6477.000000000002,9424.0,7079.999999999999,6477.000000000002,9424.0,9115.0,7079.999999999999,6477.000000000002,9424.0,9115.0,Nevada
7,Required annual income after taxes,29094.989983786603,59501.07396617945,74801.08684458023,100413.76035423297,45265.545780573535,55968.48115617113,65493.64172427478,73601.77017330835,45265.545780573535,65521.07396617945,84598.08684458023,102258.79219538653,Nevada
8,Required annual income before taxes,33811.137929608594,69146.98663660766,86927.56827514179,116692.00491114041,52604.05753352469,65041.833077962154,76111.02993580673,85534.09080849662,52604.05753352469,76142.98663660767,98312.5954930085,118836.78714833305,Nevada
9,Transportation,4938.0,8761.999999999998,11391.000000000004,13456.000000000002,8761.999999999998,11391.000000000004,13456.000000000002,14613.000000000004,8761.999999999998,11391.000000000004,13456.000000000002,14613.000000000004,Nevada
0,Annual taxes,5025.820264171311,9841.353502036582,12350.049478545132,16463.467948318234,7541.356291538821,9149.076964316304,10749.244226941631,11800.002392435374,7541.356291538821,10771.022693016424,13993.072058318656,16665.69688818554,New Hampshire
1,Child Care,0.0,10005.052369105904,20009.702168314776,30014.98347728799,0.0,10005.052369105904,20009.702168314776,30014.98347728799,0.0,10005.052369105904,20009.702168314776,30014.98347728799,New Hampshire
2,Civic,3207.0,5149.0,6361.000000000001,8306.999999999998,5149.0,6361.000000000001,8306.999999999998,6603.0,5149.0,6361.000000000001,8306.999999999998,6603.0,New Hampshire
3,Food,3891.0000000000005,5734.0,8613.0,11425.0,7133.0,8878.000000000002,11446.0,13934.000000000002,7133.0,8878.000000000002,11446.0,13934.000000000002,New Hampshire
4,Housing,11524.491036968073,16654.763179717196,16654.763179717196,21909.823278725893,12890.084352340222,16654.763179717196,16654.763179717196,21909.823278725893,12890.084352340222,16654.763179717196,16654.763179717196,21909.823278725893,New Hampshire
5,Medical,2738.0,7644.000000000001,7430.0,7739.999999999999,5825.999999999999,7430.0,7739.999999999999,7529.0,5825.999999999999,7430.0,7739.999999999999,7529.0,New Hampshire
6,Other,5274.999999999999,7867.0,7197.0,10471.0,7867.0,7197.0,10471.0,10128.0,7867.0,7197.0,10471.0,10128.0,New Hampshire
7,Required annual income after taxes,31002.585842057695,60706.87554103943,76180.46534803198,101555.03933112154,46519.66685803283,56434.78575949073,66305.78575949073,72786.44860886836,46519.66685803283,66439.83812859663,86315.4879278055,102801.43208615633,New Hampshire
8,Required annual income before taxes,36028.19746407585,70548.34086685287,88530.08141089181,118018.75670337027,54061.34012790714,65584.01196002669,77055.04346592071,84586.45100130374,54061.34012790714,77211.06718170682,100308.31549757712,119467.27470433211,New Hampshire
9,Transportation,4244.0,7531.0,9791.000000000002,11565.000000000002,7531.0,9791.000000000002,11565.000000000002,12560.0,7531.0,9791.000000000002,11565.000000000002,12560.0,New Hampshire
0,Annual taxes,8083.063396899423,17708.30776297092,22431.513017643956,29821.46593859291,12441.215357786945,15677.250899214063,18359.14996352181,20153.64542499168,12441.215357786945,19170.307762970915,25016.04419048816,30139.34726911337,New Jersey
1,Child Care,0.0,13052.27596189425,26104.59730023617,39156.74060450464,0.0,13052.27596189425,26104.59730023617,39156.74060450464,0.0,13052.27596189425,26104.59730023617,39156.74060450464,New Jersey
2,Civic,3207.0,5149.0,6361.0,8307.0,5149.0,6361.0,8307.0,6603.000000000001,5149.0,6361.0,8307.0,6603.000000000001,New Jersey
3,Food,3890.999999999999,5734.0,8612.999999999998,11425.0,7133.000000000001,8878.000000000002,11445.999999999998,13934.0,7133.000000000001,8878.000000000002,11445.999999999998,13934.0,New Jersey
4,Housing,14789.555470545954,21086.537280146975,21086.537280146975,26897.92964843707,17194.76438491469,21086.537280146975,21086.537280146975,26897.92964843707,17194.76438491469,21086.537280146975,21086.537280146975,26897.92964843707,New Jersey
5,Medical,2915.9999999999995,8896.0,8683.0,8992.0,6442.999999999999,8683.0,8992.0,8780.999999999998,6442.999999999999,8683.0,8992.0,8780.999999999998,New Jersey
6,Other,5275.000000000001,7866.999999999999,7197.0,10470.999999999998,7866.999999999999,7197.0,10470.999999999998,10127.999999999998,7866.999999999999,7197.0,10470.999999999998,10127.999999999998,New Jersey
7,Required annual income after taxes,34445.64775620543,69438.6311591426,87959.20235174993,116937.5179311053,51441.764384914706,62119.35519724836,71989.89666086105,79027.24106095437,51441.764384914706,75171.6311591426,98094.49396109719,118183.981665459,New Jersey
8,Required annual income before taxes,42528.94877786463,87146.65309539858,110390.7528220254,146758.9082602447,63883.12687855651,77796.64807115843,90348.92924959016,99180.68869534627,63883.12687855651,94341.65309539856,123110.7528220254,148323.15836662368,New Jersey
9,Transportation,4244.0,7531.0,9791.000000000002,11565.0,7531.0,9791.000000000002,11565.0,12560.0,7531.0,9791.000000000002,11565.0,12560.0,New Jersey
0,Annual taxes,6398.437353935726,12421.339745831632,15373.857998409532,20293.84947833527,10118.765779703464,12202.456332172318,14414.735388281631,15870.139164034843,10118.765779703464,13820.059878614205,17649.756936349968,20722.64770977039,New Mexico
1,Child Care,0.0,6963.697310115782,13926.394620231566,20890.091930347342,0.0,6963.697310115782,13926.394620231566,20890.091930347342,0.0,6963.697310115782,13926.394620231566,20890.091930347342,New Mexico
2,Civic,2580.9999999999995,4144.000000000001,5120.000000000001,6686.000000000003,4144.000000000001,5120.000000000001,6686.000000000003,5314.000000000001,4144.000000000001,5120.000000000001,6686.000000000003,5314.000000000001,New Mexico
3,Food,3999.0,5893.0,8852.999999999998,11742.000000000002,7332.000000000001,9123.999999999998,11764.000000000002,14321.0,7332.000000000001,9123.999999999998,11764.000000000002,14321.0,New Mexico
4,Housing,8542.839965142986,11855.059219357392,11855.059219357392,16296.481397158843,9772.794965309651,11855.059219357392,11855.059219357392,16296.481397158843,9772.794965309651,11855.059219357392,11855.059219357392,16296.481397158843,New Mexico
5,Medical,2614.0,8652.999999999998,8439.999999999998,8750.000000000002,6348.000000000001,8439.999999999998,8750.000000000002,8539.0,6348.000000000001,8439.999999999998,8750.000000000002,8539.0,New Mexico
6,Other,4748.000000000001,7080.000000000002,6476.999999999999,9423.999999999998,7080.000000000002,6476.999999999999,9423.999999999998,9114.999999999998,7080.000000000002,6476.999999999999,9423.999999999998,9114.999999999998,New Mexico
7,Required annual income after taxes,27545.684454078742,53474.756529473176,66185.54857045504,87366.47675431891,43561.92506376962,52531.059219357405,62056.11454031653,68322.04753156997,43561.92506376962,59494.75652947317,75982.50916054811,89212.13946191734,New Mexico
8,Required annual income before taxes,33944.27731907873,65896.15159626391,81559.54239111282,107660.9889402526,53680.655393339825,64733.76080141502,76470.76080141502,84192.18197710381,53680.655393339825,73314.78617486602,93632.17696971494,109934.9889402526,New Mexico
9,Transportation,4938.0,8762.000000000004,11391.0,13456.000000000002,8762.000000000004,11391.0,13456.000000000002,14612.999999999998,8762.000000000004,11391.0,13456.000000000002,14612.999999999998,New Mexico
0,Annual taxes,9100.962637172423,17102.533622474104,21595.143914075772,28653.883119410923,12892.556293743944,15557.412279094668,18068.02382926268,19958.282538107273,12892.556293743944,18572.99991802676,24173.38417421303,28971.059150941102,New York
1,Child Care,0.0,11790.14251107795,23580.143202539846,35370.28571361778,0.0,11790.14251107795,23580.143202539846,35370.28571361778,0.0,11790.14251107795,23580.143202539846,35370.28571361778,New York
2,Civic,3207.0,5148.999999999999,6361.000000000001,8306.999999999998,5148.999999999999,6361.000000000001,8306.999999999998,6603.000000000002,5148.999999999999,6361.000000000001,8306.999999999998,6603.000000000002,New York
3,Food,3890.9999999999995,5733.999999999999,8613.000000000002,11425.0,7133.000000000001,8877.999999999998,11446.000000000002,13934.000000000002,7133.000000000001,8877.999999999998,11446.000000000002,13934.000000000002,New York
4,Housing,17106.09531877861,21718.240519778494,21718.240519778494,27561.556569901815,18433.910206868874,21718.240519778494,21718.240519778494,27561.556569901815,18433.910206868874,21718.240519778494,21718.240519778494,27561.556569901815,New York
5,Medical,2741.0,7718.0,7505.0,7815.0,5591.0,7505.0,7815.0,7604.0,5591.0,7505.0,7815.0,7604.0,New York
6,Other,5275.000000000001,7866.999999999998,7196.999999999999,10471.000000000004,7866.999999999998,7196.999999999999,10471.000000000004,10127.999999999996,7866.999999999998,7196.999999999999,10471.000000000004,10127.999999999996,New York
7,Required annual income after taxes,36587.100352129215,67630.5537038873,84889.2917995598,112637.30946878437,51828.91020686888,61573.41119280935,71444.24051977848,78513.42078383197,51828.91020686888,73363.5537038873,95024.38372231832,113883.70649744973,New York
8,Required annual income before taxes,45687.93155030422,84733.55779772183,106483.99290481635,141290.9058314895,64721.6406677979,77130.92659841862,89512.32140389632,98471.63348347532,64721.6406677979,91936.46762064288,119197.8322948784,142854.51864530594,New York
9,Transportation,4244.0,7531.000000000001,9791.0,11565.0,7531.000000000001,9791.0,11565.0,12559.999999999996,7531.000000000001,9791.0,11565.0,12559.999999999996,New York
0,Annual taxes,6868.766295886526,13256.488592690157,16841.44466828732,22269.4653748542,10331.316416351361,12374.400333845124,14546.292107663046,15872.28115605114,10331.316416351361,14635.012403713888,19067.43415279205,22653.896807945966,North Carolina
1,Child Care,0.0,9513.019924248802,19026.357552449193,28539.42556168709,0.0,9513.019924248802,19026.357552449193,28539.42556168709,0.0,9513.019924248802,19026.357552449193,28539.42556168709,North Carolina
2,Civic,2503.000000000001,4018.9999999999995,4964.999999999997,6482.999999999999,4018.9999999999995,4964.999999999997,6482.999999999999,5153.000000000001,4018.9999999999995,4964.999999999997,6482.999999999999,5153.000000000001,North Carolina
3,Food,3351.000000000001,4937.000000000001,7417.0,9838.0,6143.0,7645.0,9855.999999999996,11999.0,6143.0,7645.0,9855.999999999996,11999.0,North Carolina
4,Housing,10203.29565276966,12446.621594427803,12446.621594427803,16426.462488222005,10519.526828509617,12446.621594427803,12446.621594427803,16426.462488222005,10519.526828509617,12446.621594427803,12446.621594427803,16426.462488222005,North Carolina
5,Medical,2709.0,8250.000000000002,8036.999999999999,8346.999999999998,6175.0,8036.999999999999,8346.999999999998,8135.999999999998,6175.0,8036.999999999999,8346.999999999998,8135.999999999998,North Carolina
6,Other,4508.000000000001,6723.000000000001,6150.0,8947.999999999996,6723.000000000001,6150.0,8947.999999999996,8655.000000000002,6723.000000000001,6150.0,8947.999999999996,8655.000000000002,North Carolina
7,Required annual income after taxes,28906.038656514032,55787.68214603401,70874.42708613245,93716.97441829229,43477.48613993137,52075.74712367252,61215.657194480256,66795.8259738575,43477.48613993137,61588.767047921356,80242.01474692945,95335.2515355446,North Carolina
8,Required annual income before taxes,35774.73674407814,69044.07251780151,87715.90729642929,115986.51194624003,53808.62366761748,64450.18141778656,75761.94921437788,82668.2150775593,53808.62366761748,76223.76294715388,99309.42082983106,117989.23236043313,North Carolina
9,Transportation,5509.0,9776.000000000004,12709.0,15012.000000000007,9776.000000000004,12709.0,15012.000000000007,16304.000000000002,9776.000000000004,12709.0,15012.000000000007,16304.000000000002,North Carolina
0,Annual taxes,4813.44180832866,10267.668704067059,12916.129574045151,17526.815408444665,7989.562127451523,9799.645112484779,11628.145404428042,12755.419229244118,7989.562127451523,11380.164038749532,14793.828819869083,17796.940673278918,North Dakota
1,Child Care,0.0,8303.263099269694,16606.657788597146,24909.928125493258,0.0,8303.263099269694,16606.657788597146,24909.928125493258,0.0,8303.263099269694,16606.657788597146,24909.928125493258,North Dakota
2,Civic,2893.999999999999,4646.000000000001,5741.0,7496.000000000002,4646.000000000001,5741.0,7496.000000000002,5959.000000000001,4646.000000000001,5741.0,7496.000000000002,5959.000000000001,North Dakota
3,Food,3423.0,5043.999999999998,7577.0,10050.000000000002,6274.999999999999,7808.999999999998,10068.000000000002,12257.0,6274.999999999999,7808.999999999998,10068.000000000002,12257.0,North Dakota
4,Housing,8181.431041717729,11099.95641768291,11099.95641768291,15658.675516932066,8888.904612190268,11099.95641768291,11099.95641768291,15658.675516932066,8888.904612190268,11099.95641768291,11099.95641768291,15658.675516932066,North Dakota
5,Medical,2303.000000000001,7949.0,7736.0,8045.0,5263.000000000001,7736.0,8045.0,7833.999999999999,5263.000000000001,7736.0,8045.0,7833.999999999999,North Dakota
6,Other,4939.000000000001,7366.0,6739.000000000001,9804.000000000002,7366.0,6739.000000000001,9804.000000000002,9484.000000000002,7366.0,6739.000000000001,9804.000000000002,9484.000000000002,North Dakota
7,Required annual income after taxes,27168.72604814048,53945.819357057524,67860.49382042729,90543.61751197607,41977.095641896616,51486.25337467165,61093.29823512276,67014.74119710855,41977.095641896616,59789.51647394133,77699.96671718462,91924.69689616188,North Dakota
8,Required annual income before taxes,31982.18404360029,64213.51321829271,80776.58919925414,108070.61729382067,49966.67696189083,61285.86426370626,72721.42842513611,79770.20635961507,49966.67696189083,71169.55531330324,92493.98007471181,109721.64888144023,North Dakota
9,Transportation,5305.000000000001,9413.999999999998,12239.0,14456.0,9413.999999999998,12239.0,14456.0,15699.999999999998,9413.999999999998,12239.0,14456.0,15699.999999999998,North Dakota
0,Annual taxes,5428.447271610945,11297.665204101577,14588.142825511744,20226.659245726758,8764.63929414094,10456.103552228135,12448.731146188631,13438.001433133459,8764.63929414094,12509.383076112754,17044.502488589285,20537.747135646994,Ohio
1,Child Care,0.0,9901.023230235854,19802.696380368317,29703.719610604167,0.0,9901.023230235854,19802.696380368317,29703.719610604167,0.0,9901.023230235854,19802.696380368317,29703.719610604167,Ohio
2,Civic,2894.0000000000005,4646.000000000001,5741.0,7496.000000000001,4646.000000000001,5741.0,7496.000000000001,5959.000000000001,4646.000000000001,5741.0,7496.000000000001,5959.000000000001,Ohio
3,Food,3423.0000000000005,5043.999999999998,7576.999999999998,10050.0,6274.999999999999,7809.0,10068.0,12257.0,6274.999999999999,7809.0,10068.0,12257.0,Ohio
4,Housing,7725.744532053176,11158.751133840946,11158.751133840946,14566.875920312745,8812.649170921066,11158.751133840946,11158.751133840946,14566.875920312745,8812.649170921066,11158.751133840946,11158.751133840946,14566.875920312745,Ohio
5,Medical,2637.0,6825.000000000001,6611.0,6920.999999999998,5626.0,6611.0,6920.999999999998,6710.000000000002,5626.0,6611.0,6920.999999999998,6710.000000000002,Ohio
6,Other,4939.0,7366.0,6739.000000000003,9804.0,7366.0,6739.000000000003,9804.0,9484.000000000004,7366.0,6739.000000000003,9804.0,9484.000000000004,Ohio
7,Required annual income after taxes,27047.48081193543,54477.77436407679,69990.89334962452,93121.2332838099,42263.658808420274,50420.50421016975,60027.751133840946,64798.77783513831,42263.658808420274,60321.527440405625,79830.44751420929,94502.5005565641,Ohio
8,Required annual income before taxes,32475.8521883781,65775.51995941158,84578.83392307186,113347.68912096215,51028.16932580631,60877.03953204381,72476.37220826915,78236.59522401131,51028.16932580631,72831.25407751476,96874.76274581153,115039.90495453497,Ohio
9,Transportation,5305.000000000001,9414.000000000002,12238.999999999998,14455.999999999996,9414.000000000002,12238.999999999998,14455.999999999996,15700.000000000002,9414.000000000002,12238.999999999998,14455.999999999996,15700.000000000002,Ohio
0,Annual taxes,6212.911112741927,12207.119039753215,15220.857656848602,19977.6875197771,9650.500031593614,11853.057677496392,13989.561586397333,15224.2854341012,9650.500031593614,13563.826488880046,17411.418646201306,20356.42408403403,Oklahoma
1,Child Care,0.0,7316.680451763771,14632.98230359719,21949.662755360965,0.0,7316.680451763771,14632.98230359719,21949.662755360965,0.0,7316.680451763771,14632.98230359719,21949.662755360965,Oklahoma
2,Civic,2502.999999999999,4019.000000000001,4965.000000000002,6483.000000000003,4019.000000000001,4965.000000000002,6483.000000000003,5153.000000000001,4019.000000000001,4965.000000000002,6483.000000000003,5153.000000000001,Oklahoma
3,Food,3350.9999999999995,4937.0,7417.000000000001,9838.000000000002,6142.999999999999,7645.0,9855.999999999996,11999.0,6142.999999999999,7645.0,9855.999999999996,11999.0,Oklahoma
4,Housing,8066.070693069306,10933.935892581718,10933.935892581718,14612.90851758794,8648.7349825862,10933.935892581718,10933.935892581718,14612.90851758794,8648.7349825862,10933.935892581718,10933.935892581718,14612.90851758794,Oklahoma
5,Medical,2512.9999999999995,8382.999999999998,8168.999999999999,8479.000000000002,5843.999999999998,8168.999999999999,8479.000000000002,8268.0,5843.999999999998,8168.999999999999,8479.000000000002,8268.0,Oklahoma
6,Other,4508.000000000002,6723.000000000001,6149.999999999999,8948.000000000002,6723.000000000001,6149.999999999999,8948.000000000002,8655.0,6723.000000000001,6149.999999999999,8948.000000000002,8655.0,Oklahoma
7,Required annual income after taxes,26573.06127842181,52211.21268247177,65100.90612841434,85446.08579680577,41275.68574431563,50695.578776804825,59835.522742425004,65114.73729588537,41275.68574431563,58012.25922856859,74468.50504602221,87064.40005124635,Oklahoma
8,Required annual income before taxes,32785.9360709488,64418.43208816359,80321.99650878158,105423.99510522907,50926.16023508633,62548.448055375884,73825.39005273895,80339.04049778597,50926.16023508633,71576.07291332903,91879.43032638438,107420.27797253594,Oklahoma
9,Transportation,5508.999999999999,9776.0,12708.999999999996,15012.000000000004,9776.0,12708.999999999996,15012.000000000004,16304.000000000004,9776.0,12708.999999999996,15012.000000000004,16304.000000000004,Oklahoma
0,Annual taxes,9199.496835597527,17248.943930349422,21233.486659511243,29455.86051582767,13678.267173914428,16720.32152428094,19517.444934916024,22161.842513343323,13678.267173914428,19016.832222638095,24110.48665951124,30333.388370705943,Oregon
1,Child Care,0.0,7819.870034859723,15639.922356046516,23459.78082076121,0.0,7819.870034859723,15639.922356046516,23459.78082076121,0.0,7819.870034859723,15639.922356046516,23459.78082076121,Oregon
2,Civic,2581.0000000000005,4144.000000000001,5120.0,6686.000000000001,4144.000000000001,5120.0,6686.000000000001,5314.0,4144.000000000001,5120.0,6686.000000000001,5314.0,Oregon
3,Food,3999.0,5892.999999999999,8852.999999999995,11742.0,7332.0,9124.0,11763.999999999996,14321.0,7332.0,9124.0,11763.999999999996,14321.0,Oregon
4,Housing,12754.34653243515,16841.890711785967,16841.890711785967,24022.307157999843,13932.6653714255,16841.890711785967,16841.890711785967,24022.307157999843,13932.6653714255,16841.890711785967,16841.890711785967,24022.307157999843,Oregon
5,Medical,2183.0,8073.000000000001,7860.0,8169.000000000001,5204.0,7860.0,8169.000000000001,7958.0,5204.0,7860.0,8169.000000000001,7958.0,Oregon
6,Other,4747.999999999999,7080.000000000001,6476.999999999999,9424.0,7080.000000000001,6476.999999999999,9424.0,9115.0,7080.000000000001,6476.999999999999,9424.0,9115.0,Oregon
7,Required annual income after taxes,31326.346532435153,58737.60348545341,72306.39529194462,97081.97555550681,46577.95025939021,56937.75495154992,66463.47293589807,75467.45489214145,46577.95025939021,64757.624986409624,82103.39529194457,98927.23571290268,Oregon
8,Required annual income before taxes,40525.86047007444,75986.7202573879,93539.88117459412,126537.39299484898,60256.19496704942,73658.67087313451,85980.82458137556,97629.21403223526,60256.19496704942,83774.7197814599,106213.80293349012,129260.71001314343,Oregon
9,Transportation,4938.000000000001,8761.999999999998,11391.0,13456.000000000002,8761.999999999998,11391.0,13456.000000000002,14613.000000000002,8761.999999999998,11391.0,13456.000000000002,14613.000000000002,Oregon
0,Annual taxes,5905.645451344153,11481.08343951068,14413.82458367279,19037.87750292784,9054.215077881545,10846.178976531619,12870.467893790994,13860.579524927824,9054.215077881545,12656.92598555289,16492.49163807176,19293.505474711394,Pennsylvania
1,Child Care,0.0,8829.269003688558,17658.5700925408,26487.810903986494,0.0,8829.269003688558,17658.5700925408,26487.810903986494,0.0,8829.269003688558,17658.5700925408,26487.810903986494,Pennsylvania
2,Civic,3206.9999999999995,5148.999999999999,6361.0,8306.999999999998,5148.999999999999,6361.0,8306.999999999998,6602.999999999998,5148.999999999999,6361.0,8306.999999999998,6602.999999999998,Pennsylvania
3,Food,3891.0,5734.0,8613.000000000004,11425.000000000004,7133.000000000002,8877.999999999996,11445.999999999996,13934.0,7133.000000000002,8877.999999999996,11445.999999999996,13934.0,Pennsylvania
4,Housing,9635.554511992284,13391.867423763535,13391.867423763535,16993.15925483549,10842.67768544392,13391.867423763535,13391.867423763535,16993.15925483549,10842.67768544392,13391.867423763535,13391.867423763535,16993.15925483549,Pennsylvania
5,Medical,2417.0,7349.999999999997,7136.999999999999,7447.0,5497.0,7136.999999999999,7447.0,7236.0,5497.0,7136.999999999999,7447.0,7236.0,Pennsylvania
6,Other,5275.000000000001,7867.000000000003,7197.000000000001,10470.999999999998,7867.000000000003,7197.000000000001,10470.999999999998,10127.999999999998,7867.000000000003,7197.000000000001,10470.999999999998,10127.999999999998,Pennsylvania
7,Required annual income after taxes,28792.64758216306,55975.35326042044,70273.30585534638,92818.14565501348,44143.31175898135,52879.08425673187,62749.928217204324,67576.83065397429,44143.31175898135,61708.353260420445,80408.4983097451,94064.6415579608,Pennsylvania
8,Required annual income before taxes,34698.24520213062,67456.32162044614,84686.76724598078,111855.96084584591,53197.739080410676,63725.08451798675,75620.36833326034,81437.41676138347,53197.739080410676,74365.23544149833,96900.93963902889,113358.0934139109,Pennsylvania
9,Transportation,4244.000000000001,7531.000000000001,9790.999999999998,11565.0,7531.000000000001,9790.999999999998,11565.0,12560.000000000004,7531.000000000001,9790.999999999998,11565.0,12560.000000000004,Pennsylvania
0,Annual taxes,6553.48575486834,13405.41050284941,16833.245717259582,22229.066712415683,9932.335030391787,11909.630539959784,14825.330164447265,16007.945909137088,9932.335030391787,14724.32953380092,19164.245717259582,22515.985743367193,Rhode Island
1,Child Care,0.0,9430.798736598765,18862.227437141428,28292.9452046917,0.0,9430.798736598765,18862.227437141428,28292.9452046917,0.0,9430.798736598765,18862.227437141428,28292.9452046917,Rhode Island
2,Civic,3207.0,5149.0,6361.0,8307.0,5149.0,6361.0,8307.0,6603.0,5149.0,6361.0,8307.0,6603.0,Rhode Island
3,Food,3891.0,5734.0,8613.0,11425.0,7133.0,8878.0,11446.0,13934.0,7133.0,8878.0,11446.0,13934.0,Rhode Island
4,Housing,11146.886929327356,15107.18123319155,15107.18123319155,19023.138960717828,12494.283776479,15107.18123319155,15107.18123319155,19023.138960717828,12494.283776479,15107.18123319155,15107.18123319155,19023.138960717828,Rhode Island
5,Medical,2584.0,7341.0,7128.0,7438.0,5887.0,7128.0,7438.0,7227.0,5887.0,7128.0,7438.0,7227.0,Rhode Island
6,Other,5275.0,7867.0,7197.0,10471.0,7867.0,7197.0,10471.0,10128.0,7867.0,7197.0,10471.0,10128.0,Rhode Island
7,Required annual income after taxes,30471.805960278863,58282.97996979031,73182.40867033298,96644.08416540953,46184.283776479,54585.18123319155,64455.38711430417,69598.05799166934,46184.283776479,64015.979969790314,83317.6145514456,97891.00319636104,Rhode Island
8,Required annual income before taxes,37025.16680308308,71688.39047263973,90015.65438759257,118873.69987272061,56116.699775919275,66494.6868610872,79281.51139763882,85606.00390080642,56116.699775919275,78740.14534864775,102481.86026870518,120406.69987272062,Rhode Island
9,Transportation,4244.0,7531.0,9791.0,11565.0,7531.0,9791.0,11565.0,12560.0,7531.0,9791.0,11565.0,12560.0,Rhode Island
0,Annual taxes,7627.074615807189,13932.317551812224,16896.043510491167,21845.91730507925,11746.004772051216,13982.900843594314,16405.23294439857,17814.591407998356,11746.004772051216,15469.598218805242,19378.660305824702,22274.621166069803,South Carolina
1,Child Care,0.0,5609.889415393913,11219.580292710038,16829.469708103952,0.0,5609.889415393913,11219.580292710038,16829.469708103952,0.0,5609.889415393913,11219.580292710038,16829.469708103952,South Carolina
2,Civic,2502.999999999999,4019.0,4964.999999999998,6482.999999999999,4019.0,4964.999999999998,6482.999999999999,5152.999999999999,4019.0,4964.999999999998,6482.999999999999,5152.999999999999,South Carolina
3,Food,3351.0,4937.000000000002,7416.999999999999,9838.0,6143.0,7645.0,9856.000000000002,11999.0,6143.0,7645.0,9856.000000000002,11999.0,South Carolina
4,Housing,9828.407409069036,12200.552330712291,12200.552330712291,15917.694808877539,10451.640437895183,12200.552330712291,12200.552330712291,15917.694808877539,10451.640437895183,12200.552330712291,12200.552330712291,15917.694808877539,South Carolina
5,Medical,2957.0000000000014,9181.999999999996,8969.000000000002,9278.000000000002,7086.000000000001,8969.000000000002,9278.000000000002,9067.0,7086.000000000001,8969.000000000002,9278.000000000002,9067.0,South Carolina
6,Other,4508.0,6723.0,6150.000000000001,8947.999999999998,6723.0,6150.000000000001,8947.999999999998,8654.999999999998,6723.0,6150.000000000001,8947.999999999998,8654.999999999998,South Carolina
7,Required annual income after taxes,28779.328545191664,52570.42647739745,63753.39005446904,82430.1059532044,44320.83420486826,52761.68725033762,61901.33371969361,67219.02366092369,44320.83420486826,58371.57666573154,73120.91401240366,84048.49336902765,South Carolina
8,Required annual income before taxes,36406.4064252795,66502.58184591247,80649.46461897605,104276.06383955426,56066.81502844982,66744.47495965082,78306.4749596508,85033.41558321092,56066.81502844982,73841.18110927237,92499.4646189761,106323.27196716638,South Carolina
9,Transportation,5509.000000000002,9776.000000000004,12708.999999999998,15012.000000000002,9776.000000000004,12708.999999999998,15012.000000000002,16304.0,9776.000000000004,12708.999999999998,15012.000000000002,16304.0,South Carolina
0,Annual taxes,4315.480893007879,8553.590205358398,10697.805361256682,14111.812185653487,6852.691948113043,8266.500025279614,9823.679940296151,10631.793757913625,6852.691948113043,9500.862198623032,12292.854260824075,14335.756367165517,South Dakota
1,Child Care,0.0,7615.708458998663,15231.160006770544,22846.75552304621,0.0,7615.708458998663,15231.160006770544,22846.75552304621,0.0,7615.708458998663,15231.160006770544,22846.75552304621,South Dakota
2,Civic,2893.9999999999995,4646.000000000001,5740.999999999999,7496.0,4646.000000000001,5740.999999999999,7496.0,5959.000000000002,4646.000000000001,5740.999999999999,7496.0,5959.000000000002,South Dakota
3,Food,3423.0000000000005,5044.000000000002,7576.999999999999,10050.000000000004,6275.0,7809.000000000005,10068.000000000002,12257.000000000002,6275.0,7809.000000000005,10068.000000000002,12257.000000000002,South Dakota
4,Housing,7375.898972768364,10469.041668498525,10469.041668498525,14090.963132430003,8202.35115582794,10469.041668498525,10469.041668498525,14090.963132430003,8202.35115582794,10469.041668498525,10469.041668498525,14090.963132430003,South Dakota
5,Medical,2560.0000000000005,8084.000000000001,7870.999999999999,8181.0,6243.000000000001,7870.999999999999,8181.0,7969.999999999998,6243.000000000001,7870.999999999999,8181.0,7969.999999999998,South Dakota
6,Other,4939.000000000002,7366.000000000002,6739.000000000001,9803.999999999998,7366.000000000002,6739.000000000001,9803.999999999998,9484.000000000002,7366.000000000002,6739.000000000001,9803.999999999998,9484.000000000002,South Dakota
7,Required annual income after taxes,26620.788285426628,52762.6704197735,65989.44632258547,87048.00799825024,42270.49291950969,50990.90142379189,60597.96196077483,65582.31875505592,42270.49291950969,58606.6098827905,75829.12196754538,88429.07427810215,South Dakota
8,Required annual income before taxes,30936.12807092362,61316.457801728684,76687.23762288096,101159.80168801876,49123.207674231504,59257.09620651907,70421.66081132175,76214.1598452008,49123.207674231504,68107.51160224395,88122.17956769658,102764.80498426067,South Dakota
9,Transportation,5305.000000000001,9413.999999999998,12239.0,14456.000000000004,9413.999999999998,12239.0,14456.000000000004,15699.999999999998,9413.999999999998,12239.0,14456.000000000004,15699.999999999998,South Dakota
