,CostType,1 ADULT - 0,1 ADULT - 1,1 ADULT - 2,1 ADULT - 3,2 ADULTS(1 WORKING) - 0,2 ADULTS(1 WORKING) - 1,2 ADULTS(1 WORKING) - 2,2 ADULTS(1 WORKING) - 3,2 ADULTS(BOTH WORKING) - 0,2 ADULTS(BOTH WORKING) - 1,2 ADULTS(BOTH WORKING) - 2,2 ADULTS(BOTH WORKING) - 3,State
2,Civic,2581.0,4144.000000000001,5120.0,6686.0,4144.000000000001,5120.0,6686.0,5314.0,4144.000000000001,5120.0,6686.0,5314.0,Nevada
3,Food,3999.0000000000005,5892.999999999999,8853.000000000002,11742.0,7332.0,9124.0,11764.000000000002,14321.0,7332.0,9124.0,11764.000000000002,14321.0,Nevada
4,Housing,9991.9899837866,14682.641724274774,14682.641724274774,20966.760890191887,11928.526422262554,14682.641724274774,14682.641724274774,20966.760890191887,11928.526422262554,14682.641724274774,14682.641724274774,20966.760890191887,Nevada
5,Medical,2714.0,9263.0,9050.0,9359.0,5896.0,9050.0,9359.0,9148.000000000002,5896.0,9050.0,9359.0,9148.000000000002,Nevada
6,Other,4748.0,7080.000000000001,6477.0,9424.0,7080.000000000001,6477.0,9424.0,9115.000000000002,7080.000000000001,6477.0,9424.0,9115.000000000002,Nevada
7,Required annual income after taxes,29094.989983786603,59501.07396617945,74801.08684458025,100413.76035423296,45265.54578057354,55968.481156171125,65493.64172427478,73601.77017330835,45265.54578057354,65521.07396617945,84598.08684458023,102258.79219538653,Nevada
8,Required annual income before taxes,33811.13792960859,69146.98663660767,86927.56827514184,116692.00491114045,52604.057533524676,65041.833077962154,76111.02993580673,85534.09080849664,52604.057533524676,76142.98663660766,98312.59549300848,118836.78714833305,Nevada
9,Transportation,4938.0,8762.0,11391.000000000002,13456.0,8762.0,11391.000000000002,13456.0,14613.000000000002,8762.0,11391.000000000002,13456.0,14613.000000000002,Nevada
0,Annual taxes,5025.82026417131,9841.35350203658,12350.04947854513,16463.467948318237,7541.356291538821,9149.076964316304,10749.244226941633,11800.002392435375,7541.356291538821,10771.022693016426,13993.07205831866,16665.696888185543,New Hampshire
1,Child Care,0.0,10005.052369105906,20009.702168314783,30014.98347728799,0.0,10005.052369105906,20009.702168314783,30014.98347728799,0.0,10005.052369105906,20009.702168314783,30014.98347728799,New Hampshire
2,Civic,3207.0,5149.0,6361.000000000001,8307.0,5149.0,6361.000000000001,8307.0,6603.0,5149.0,6361.000000000001,8307.0,6603.0,New Hampshire
3,Food,3891.0,5734.0,8612.999999999998,11425.0,7133.0,8878.000000000002,11446.0,13934.0,7133.0,8878.000000000002,11446.0,13934.0,New Hampshire
4,Housing,11524.491036968073,16654.763179717196,16654.763179717196,21909.82327872589,12890.08435234022,16654.763179717196,16654.763179717196,21909.82327872589,12890.08435234022,16654.763179717196,16654.763179717196,21909.82327872589,New Hampshire
5,Medical,2738.0000000000005,7644.000000000001,7430.000000000001,7740.0,5826.0,7430.000000000001,7740.0,7529.0,5826.0,7430.000000000001,7740.0,7529.0,New Hampshire
6,Other,5275.0,7867.0,7196.999999999999,10471.0,7867.0,7196.999999999999,10471.0,10127.999999999998,7867.0,7196.999999999999,10471.0,10127.999999999998,New Hampshire
7,Required annual income after taxes,31002.58584205769,60706.87554103944,76180.46534803197,101555.03933112153,46519.66685803283,56434.78575949073,66305.78575949074,72786.44860886835,46519.66685803283,66439.83812859663,86315.48792780549,102801.43208615633,New Hampshire
8,Required annual income before taxes,36028.19746407584,70548.34086685287,88530.08141089184,118018.75670337028,54061.34012790714,65584.01196002669,77055.0434659207,84586.45100130372,54061.34012790714,77211.06718170684,100308.31549757709,119467.27470433211,New Hampshire
9,Transportation,4244.0,7531.0,9791.0,11565.0,7531.0,9791.0,11565.0,12560.0,7531.0,9791.0,11565.0,12560.0,New Hampshire
0,Annual taxes,8083.063396899423,17708.30776297092,22431.513017643956,29821.46593859291,12441.215357786947,15677.250899214067,18359.149963521813,20153.64542499168,12441.215357786947,19170.307762970922,25016.044190488155,30139.34726911336,New Jersey
1,Child Care,0.0,13052.27596189425,26104.597300236168,39156.74060450464,0.0,13052.27596189425,26104.597300236168,39156.74060450464,0.0,13052.27596189425,26104.597300236168,39156.74060450464,New Jersey
2,Civic,3207.0,5148.999999999999,6361.0,8307.0,5148.999999999999,6361.0,8307.0,6603.000000000001,5148.999999999999,6361.0,8307.0,6603.000000000001,New Jersey
3,Food,3891.0000000000005,5734.000000000001,8613.0,11425.0,7133.0,8878.000000000002,11446.0,13933.999999999998,7133.0,8878.000000000002,11446.0,13933.999999999998,New Jersey
4,Housing,14789.555470545953,21086.537280146982,21086.537280146982,26897.92964843708,17194.76438491469,21086.537280146982,21086.537280146982,26897.92964843708,17194.76438491469,21086.537280146982,21086.537280146982,26897.92964843708,New Jersey
5,Medical,2916.0,8896.000000000002,8683.0,8992.0,6443.0,8683.0,8992.0,8781.0,6443.0,8683.0,8992.0,8781.0,New Jersey
6,Other,5275.0,7866.999999999999,7196.999999999999,10470.999999999998,7866.999999999999,7196.999999999999,10470.999999999998,10127.999999999998,7866.999999999999,7196.999999999999,10470.999999999998,10127.999999999998,New Jersey
7,Required annual income after taxes,34445.64775620543,69438.6311591426,87959.20235174992,116937.51793110529,51441.764384914706,62119.35519724836,71989.89666086104,79027.24106095437,51441.764384914706,75171.6311591426,98094.49396109719,118183.98166545902,New Jersey
8,Required annual income before taxes,42528.94877786462,87146.65309539858,110390.75282202543,146758.9082602447,63883.126878556526,77796.64807115843,90348.92924959016,99180.68869534627,63883.126878556526,94341.65309539858,123110.75282202543,148323.15836662368,New Jersey
9,Transportation,4243.999999999999,7530.999999999999,9790.999999999998,11564.999999999998,7530.999999999999,9790.999999999998,11564.999999999998,12560.0,7530.999999999999,9790.999999999998,11564.999999999998,12560.0,New Jersey
0,Annual taxes,6398.437353935726,12421.339745831629,15373.857998409534,20293.84947833527,10118.765779703463,12202.456332172314,14414.735388281628,15870.139164034843,10118.765779703463,13820.059878614209,17649.75693634997,20722.647709770386,New Mexico
1,Child Care,0.0,6963.697310115783,13926.394620231564,20890.091930347342,0.0,6963.697310115783,13926.394620231564,20890.091930347342,0.0,6963.697310115783,13926.394620231564,20890.091930347342,New Mexico
2,Civic,2581.0000000000005,4144.000000000001,5120.000000000002,6686.000000000004,4144.000000000001,5120.000000000002,6686.000000000004,5314.000000000001,4144.000000000001,5120.000000000002,6686.000000000004,5314.000000000001,New Mexico
3,Food,3999.0000000000005,5893.0,8853.0,11742.0,7332.000000000002,9123.999999999998,11764.000000000004,14321.000000000002,7332.000000000002,9123.999999999998,11764.000000000004,14321.000000000002,New Mexico
4,Housing,8542.839965142983,11855.059219357392,11855.059219357392,16296.481397158843,9772.794965309655,11855.059219357392,11855.059219357392,16296.481397158843,9772.794965309655,11855.059219357392,11855.059219357392,16296.481397158843,New Mexico
5,Medical,2614.000000000001,8653.000000000004,8439.999999999998,8750.0,6348.000000000003,8439.999999999998,8750.0,8539.0,6348.000000000003,8439.999999999998,8750.0,8539.0,New Mexico
6,Other,4748.000000000001,7079.999999999999,6477.0,9424.000000000002,7079.999999999999,6477.0,9424.000000000002,9115.0,7079.999999999999,6477.0,9424.000000000002,9115.0,New Mexico
7,Required annual income after taxes,27545.684454078742,53474.75652947316,66185.54857045504,87366.47675431892,43561.92506376961,52531.0592193574,62056.11454031652,68322.04753156997,43561.92506376961,59494.756529473176,75982.50916054811,89212.13946191735,New Mexico
8,Required annual income before taxes,33944.27731907872,65896.15159626394,81559.5423911128,107660.98894025263,53680.65539333982,64733.76080141502,76470.760801415,84192.18197710383,53680.65539333982,73314.78617486602,93632.17696971491,109934.98894025257,New Mexico
9,Transportation,4938.000000000001,8762.0,11391.0,13456.000000000002,8762.0,11391.0,13456.000000000002,14612.999999999996,8762.0,11391.0,13456.000000000002,14612.999999999996,New Mexico
0,Annual taxes,9100.962637172424,17102.53362247411,21595.143914075772,28653.88311941094,12892.556293743946,15557.412279094675,18068.02382926268,19958.282538107273,12892.556293743946,18572.999918026755,24173.384174213028,28971.05915094111,New York
1,Child Care,0.0,11790.142511077956,23580.143202539846,35370.28571361779,0.0,11790.142511077956,23580.143202539846,35370.28571361779,0.0,11790.142511077956,23580.143202539846,35370.28571361779,New York
2,Civic,3207.0,5149.0,6361.000000000001,8307.0,5149.0,6361.000000000001,8307.0,6603.000000000005,5149.0,6361.000000000001,8307.0,6603.000000000005,New York
3,Food,3891.0000000000005,5734.000000000001,8613.000000000002,11424.999999999998,7133.000000000001,8878.0,11446.000000000004,13934.0,7133.000000000001,8878.0,11446.000000000004,13934.0,New York
4,Housing,17106.09531877862,21718.240519778497,21718.240519778497,27561.55656990181,18433.910206868874,21718.240519778497,21718.240519778497,27561.55656990181,18433.910206868874,21718.240519778497,21718.240519778497,27561.55656990181,New York
5,Medical,2740.9999999999995,7718.000000000001,7505.000000000002,7815.0,5591.0,7505.000000000002,7815.0,7604.000000000001,5591.0,7505.000000000002,7815.0,7604.000000000001,New York
6,Other,5275.000000000001,7866.999999999999,7196.999999999999,10471.0,7866.999999999999,7196.999999999999,10471.0,10128.000000000002,7866.999999999999,7196.999999999999,10471.0,10128.000000000002,New York
7,Required annual income after taxes,36587.10035212924,67630.55370388733,84889.29179955981,112637.30946878438,51828.91020686888,61573.41119280936,71444.2405197785,78513.42078383194,51828.91020686888,73363.55370388733,95024.38372231834,113883.70649744973,New York
8,Required annual income before taxes,45687.93155030421,84733.5577977218,106483.99290481633,141290.90583148954,64721.640667797896,77130.92659841865,89512.32140389635,98471.63348347534,64721.640667797896,91936.46762064286,119197.8322948784,142854.51864530589,New York
9,Transportation,4243.999999999999,7531.000000000002,9790.999999999998,11565.000000000004,7531.000000000002,9790.999999999998,11565.000000000004,12560.0,7531.000000000002,9790.999999999998,11565.000000000004,12560.0,New York
0,Annual taxes,6868.766295886533,13256.488592690157,16841.444668287317,22269.465374854204,10331.316416351356,12374.400333845128,14546.292107663045,15872.281156051145,10331.316416351356,14635.012403713888,19067.434152792044,22653.896807945963,North Carolina
1,Child Care,0.0,9513.019924248803,19026.35755244919,28539.42556168708,0.0,9513.019924248803,19026.35755244919,28539.42556168708,0.0,9513.019924248803,19026.35755244919,28539.42556168708,North Carolina
2,Civic,2502.9999999999995,4018.9999999999986,4965.0,6482.9999999999945,4018.9999999999986,4965.0,6482.9999999999945,5152.999999999999,4018.9999999999986,4965.0,6482.9999999999945,5152.999999999999,North Carolina
3,Food,3350.9999999999995,4937.0,7416.999999999999,9838.000000000002,6143.000000000005,7644.999999999999,9856.000000000002,11998.999999999998,6143.000000000005,7644.999999999999,9856.000000000002,11998.999999999998,North Carolina
4,Housing,10203.295652769659,12446.6215944278,12446.6215944278,16426.46248822201,10519.526828509617,12446.6215944278,12446.6215944278,16426.46248822201,10519.526828509617,12446.6215944278,12446.6215944278,16426.46248822201,North Carolina
5,Medical,2708.9999999999995,8250.000000000002,8036.999999999998,8347.000000000002,6175.0,8036.999999999998,8347.000000000002,8135.999999999999,6175.0,8036.999999999998,8347.000000000002,8135.999999999999,North Carolina
6,Other,4508.000000000004,6723.0,6150.000000000003,8948.0,6723.0,6150.000000000003,8948.0,8654.999999999995,6723.0,6150.000000000003,8948.0,8654.999999999995,North Carolina
7,Required annual income after taxes,28906.03865651403,55787.68214603402,70874.42708613246,93716.97441829226,43477.48613993138,52075.74712367249,61215.65719448027,66795.82597385751,43477.48613993138,61588.76704792135,80242.0147469294,95335.2515355446,North Carolina
8,Required annual income before taxes,35774.73674407814,69044.07251780148,87715.90729642929,115986.51194623999,53808.62366761745,64450.181417786545,75761.94921437785,82668.2150775593,53808.62366761745,76223.76294715391,99309.4208298311,117989.2323604331,North Carolina
9,Transportation,5509.000000000002,9775.999999999998,12708.999999999996,15012.0,9775.999999999998,12708.999999999996,15012.0,16303.999999999995,9775.999999999998,12708.999999999996,15012.0,16303.999999999995,North Carolina
0,Annual taxes,4813.441808328661,10267.668704067062,12916.129574045155,17526.81540844467,7989.562127451524,9799.64511248478,11628.145404428042,12755.419229244113,7989.562127451524,11380.16403874953,14793.82881986908,17796.940673278914,North Dakota
1,Child Care,0.0,8303.263099269696,16606.657788597142,24909.92812549325,0.0,8303.263099269696,16606.657788597142,24909.92812549325,0.0,8303.263099269696,16606.657788597142,24909.92812549325,North Dakota
2,Civic,2894.0,4646.000000000001,5741.0,7496.000000000001,4646.000000000001,5741.0,7496.000000000001,5958.999999999998,4646.000000000001,5741.0,7496.000000000001,5958.999999999998,North Dakota
3,Food,3423.0000000000005,5043.999999999999,7577.000000000001,10050.000000000004,6274.999999999999,7809.0,10068.0,12256.999999999996,6274.999999999999,7809.0,10068.0,12256.999999999996,North Dakota
4,Housing,8181.431041717731,11099.956417682906,11099.956417682906,15658.67551693206,8888.904612190267,11099.956417682906,11099.956417682906,15658.67551693206,8888.904612190267,11099.956417682906,11099.956417682906,15658.67551693206,North Dakota
5,Medical,2302.9999999999995,7948.999999999997,7736.000000000001,8045.000000000004,5262.999999999997,7736.000000000001,8045.000000000004,7833.999999999998,5262.999999999997,7736.000000000001,8045.000000000004,7833.999999999998,North Dakota
6,Other,4939.0,7365.999999999997,6738.999999999999,9804.000000000004,7365.999999999997,6738.999999999999,9804.000000000004,9484.000000000002,7365.999999999997,6738.999999999999,9804.000000000004,9484.000000000002,North Dakota
7,Required annual income after taxes,27168.72604814048,53945.81935705752,67860.4938204273,90543.6175119761,41977.095641896616,51486.25337467166,61093.29823512276,67014.74119710855,41977.095641896616,59789.516473941345,77699.96671718462,91924.6968961619,North Dakota
8,Required annual income before taxes,31982.18404360028,64213.51321829271,80776.58919925416,108070.61729382069,49966.676961890815,61285.86426370628,72721.42842513612,79770.2063596151,49966.676961890815,71169.55531330325,92493.9800747118,109721.64888144023,North Dakota
9,Transportation,5305.0,9413.999999999998,12239.000000000005,14456.000000000002,9413.999999999998,12239.000000000005,14456.000000000002,15699.999999999996,9413.999999999998,12239.000000000005,14456.000000000002,15699.999999999996,North Dakota
0,Annual taxes,5428.447271610944,11297.665204101579,14588.142825511746,20226.659245726754,8764.639294140943,10456.103552228136,12448.731146188631,13438.001433133453,8764.639294140943,12509.383076112757,17044.502488589296,20537.747135647,Ohio
1,Child Care,0.0,9901.023230235849,19802.696380368314,29703.71961060417,0.0,9901.023230235849,19802.696380368314,29703.71961060417,0.0,9901.023230235849,19802.696380368314,29703.71961060417,Ohio
2,Civic,2893.9999999999995,4646.000000000001,5741.0,7495.999999999998,4646.000000000001,5741.0,7495.999999999998,5959.0,4646.000000000001,5741.0,7495.999999999998,5959.0,Ohio
3,Food,3423.0000000000014,5043.999999999999,7576.999999999998,10050.000000000004,6275.0,7808.999999999998,10067.999999999996,12257.000000000005,6275.0,7808.999999999998,10067.999999999996,12257.000000000005,Ohio
4,Housing,7725.744532053177,11158.751133840951,11158.751133840951,14566.875920312748,8812.649170921068,11158.751133840951,11158.751133840951,14566.875920312748,8812.649170921068,11158.751133840951,11158.751133840951,14566.875920312748,Ohio
5,Medical,2636.9999999999995,6824.999999999998,6611.000000000001,6921.0,5626.0,6611.000000000001,6921.0,6709.999999999999,5626.0,6611.000000000001,6921.0,6709.999999999999,Ohio
6,Other,4939.0,7366.0,6738.999999999998,9804.000000000002,7366.0,6738.999999999998,9804.000000000002,9483.999999999996,7366.0,6738.999999999998,9804.000000000002,9483.999999999996,Ohio
7,Required annual income after taxes,27047.480811935427,54477.774364076824,69990.89334962447,93121.2332838099,42263.65880842031,50420.50421016976,60027.75113384095,64798.777835138295,42263.65880842031,60321.527440405625,79830.44751420926,94502.50055656413,Ohio
8,Required annual income before taxes,32475.852188378114,65775.51995941155,84578.83392307186,113347.68912096208,51028.16932580633,60877.03953204381,72476.37220826914,78236.5952240113,51028.16932580633,72831.25407751475,96874.76274581153,115039.904954535,Ohio
9,Transportation,5305.0,9413.999999999996,12238.999999999996,14456.0,9413.999999999996,12238.999999999996,14456.0,15699.999999999998,9413.999999999996,12238.999999999996,14456.0,15699.999999999998,Ohio
0,Annual taxes,6212.911112741928,12207.119039753221,15220.857656848602,19977.6875197771,9650.500031593612,11853.057677496392,13989.561586397333,15224.285434101206,9650.500031593612,13563.826488880042,17411.418646201306,20356.424084034035,Oklahoma
1,Child Care,0.0,7316.680451763768,14632.982303597191,21949.66275536096,0.0,7316.680451763768,14632.982303597191,21949.66275536096,0.0,7316.680451763768,14632.982303597191,21949.66275536096,Oklahoma
2,Civic,2503.0000000000005,4019.000000000001,4964.999999999999,6483.000000000003,4019.000000000001,4964.999999999999,6483.000000000003,5153.0,4019.000000000001,4964.999999999999,6483.000000000003,5153.0,Oklahoma
3,Food,3351.0,4937.0,7417.0,9837.999999999998,6142.999999999999,7645.0,9855.999999999998,11998.999999999996,6142.999999999999,7645.0,9855.999999999998,11998.999999999996,Oklahoma
4,Housing,8066.070693069306,10933.935892581721,10933.935892581721,14612.90851758794,8648.734982586198,10933.935892581721,10933.935892581721,14612.90851758794,8648.734982586198,10933.935892581721,10933.935892581721,14612.90851758794,Oklahoma
5,Medical,2513.0,8382.999999999998,8168.999999999999,8479.000000000002,5844.0,8168.999999999999,8479.000000000002,8268.0,5844.0,8168.999999999999,8479.000000000002,8268.0,Oklahoma
6,Other,4508.000000000001,6723.0,6150.0,8948.0,6723.0,6150.0,8948.0,8655.000000000004,6723.0,6150.0,8948.0,8655.000000000004,Oklahoma
7,Required annual income after taxes,26573.061278421817,52211.212682471756,65100.90612841433,85446.0857968058,41275.68574431561,50695.57877680483,59835.522742425004,65114.73729588534,41275.68574431561,58012.25922856861,74468.5050460222,87064.40005124634,Oklahoma
8,Required annual income before taxes,32785.93607094882,64418.432088163594,80321.99650878154,105423.99510522906,50926.16023508634,62548.44805537588,73825.39005273895,80339.04049778597,50926.16023508634,71576.07291332904,91879.43032638438,107420.27797253596,Oklahoma
9,Transportation,5509.000000000002,9776.0,12709.0,15012.000000000004,9776.0,12709.0,15012.000000000004,16304.000000000002,9776.0,12709.0,15012.000000000004,16304.000000000002,Oklahoma
0,Annual taxes,9199.49683559753,17248.94393034942,21233.48665951124,29455.860515827677,13678.267173914432,16720.32152428094,19517.444934916017,22161.842513343323,13678.267173914432,19016.832222638088,24110.486659511236,30333.388370705943,Oregon
1,Child Care,0.0,7819.870034859723,15639.922356046513,23459.78082076121,0.0,7819.870034859723,15639.922356046513,23459.78082076121,0.0,7819.870034859723,15639.922356046513,23459.78082076121,Oregon
2,Civic,2581.000000000001,4144.0,5120.0,6686.0,4144.0,5120.0,6686.0,5314.0,4144.0,5120.0,6686.0,5314.0,Oregon
3,Food,3999.0000000000005,5892.999999999999,8852.999999999998,11742.000000000002,7332.0,9124.000000000002,11764.0,14320.999999999996,7332.0,9124.000000000002,11764.0,14320.999999999996,Oregon
4,Housing,12754.346532435156,16841.890711785964,16841.890711785964,24022.307157999854,13932.665371425499,16841.890711785964,16841.890711785964,24022.307157999854,13932.665371425499,16841.890711785964,16841.890711785964,24022.307157999854,Oregon
5,Medical,2182.9999999999995,8073.0,7859.999999999998,8169.0,5203.999999999999,7859.999999999998,8169.0,7957.999999999997,5203.999999999999,7859.999999999998,8169.0,7957.999999999997,Oregon
6,Other,4748.0,7080.0,6477.0,9423.999999999998,7080.0,6477.0,9423.999999999998,9115.0,7080.0,6477.0,9423.999999999998,9115.0,Oregon
7,Required annual income after taxes,31326.346532435153,58737.60348545342,72306.39529194459,97081.97555550681,46577.95025939021,56937.75495154992,66463.47293589805,75467.45489214145,46577.95025939021,64757.62498640964,82103.39529194459,98927.2357129027,Oregon
8,Required annual income before taxes,40525.86047007444,75986.72025738792,93539.88117459412,126537.39299484897,60256.19496704942,73658.67087313454,85980.82458137556,97629.21403223526,60256.19496704942,83774.71978145989,106213.80293349014,129260.71001314343,Oregon
9,Transportation,4937.999999999999,8762.0,11391.0,13455.999999999996,8762.0,11391.0,13455.999999999996,14613.0,8762.0,11391.0,13455.999999999996,14613.0,Oregon
0,Annual taxes,5905.645451344155,11481.083439510678,14413.824583672787,19037.877502927844,9054.215077881543,10846.178976531623,12870.467893791005,13860.57952492783,9054.215077881543,12656.925985552893,16492.49163807176,19293.50547471139,Pennsylvania
1,Child Care,0.0,8829.269003688561,17658.57009254081,26487.810903986494,0.0,8829.269003688561,17658.57009254081,26487.810903986494,0.0,8829.269003688561,17658.57009254081,26487.810903986494,Pennsylvania
2,Civic,3207.0,5148.999999999999,6361.000000000002,8307.000000000002,5148.999999999999,6361.000000000002,8307.000000000002,6603.000000000002,5148.999999999999,6361.000000000002,8307.000000000002,6603.000000000002,Pennsylvania
3,Food,3891.0,5733.999999999998,8613.000000000002,11425.000000000004,7133.0,8877.999999999998,11445.999999999998,13933.999999999998,7133.0,8877.999999999998,11445.999999999998,13933.999999999998,Pennsylvania
4,Housing,9635.554511992283,13391.867423763535,13391.867423763535,16993.15925483549,10842.67768544392,13391.867423763535,13391.867423763535,16993.15925483549,10842.67768544392,13391.867423763535,13391.867423763535,16993.15925483549,Pennsylvania
5,Medical,2417.000000000001,7349.999999999998,7137.000000000001,7447.0,5497.000000000003,7137.000000000001,7447.0,7236.000000000001,5497.000000000003,7137.000000000001,7447.0,7236.000000000001,Pennsylvania
6,Other,5275.0,7867.000000000001,7196.999999999998,10470.999999999998,7867.000000000001,7196.999999999998,10470.999999999998,10128.000000000002,7867.000000000001,7196.999999999998,10470.999999999998,10128.000000000002,Pennsylvania
7,Required annual income after taxes,28792.647582163067,55975.353260420445,70273.3058553464,92818.14565501346,44143.311758981334,52879.0842567319,62749.92821720431,67576.8306539743,44143.311758981334,61708.35326042044,80408.49830974512,94064.64155796081,Pennsylvania
8,Required annual income before taxes,34698.24520213061,67456.3216204461,84686.76724598074,111855.96084584593,53197.73908041068,63725.08451798672,75620.36833326035,81437.41676138343,53197.73908041068,74365.23544149831,96900.93963902887,113358.09341391089,Pennsylvania
9,Transportation,4244.0,7531.000000000001,9791.0,11565.0,7531.000000000001,9791.0,11565.0,12560.0,7531.000000000001,9791.0,11565.0,12560.0,Pennsylvania
0,Annual taxes,6553.48575486834,13405.41050284941,16833.245717259582,22229.066712415683,9932.335030391787,11909.630539959784,14825.330164447265,16007.945909137088,9932.335030391787,14724.32953380092,19164.245717259582,22515.985743367193,Rhode Island
1,Child Care,0.0,9430.798736598765,18862.227437141428,28292.9452046917,0.0,9430.798736598765,18862.227437141428,28292.9452046917,0.0,9430.798736598765,18862.227437141428,28292.9452046917,Rhode Island
2,Civic,3207.0,5149.0,6361.0,8307.0,5149.0,6361.0,8307.0,6603.0,5149.0,6361.0,8307.0,6603.0,Rhode Island
3,Food,3891.0,5734.0,8613.0,11425.0,7133.0,8878.0,11446.0,13934.0,7133.0,8878.0,11446.0,13934.0,Rhode Island
4,Housing,11146.886929327356,15107.18123319155,15107.18123319155,19023.138960717828,12494.283776479,15107.18123319155,15107.18123319155,19023.138960717828,12494.283776479,15107.18123319155,15107.18123319155,19023.138960717828,Rhode Island
5,Medical,2584.0,7341.0,7128.0,7438.0,5887.0,7128.0,7438.0,7227.0,5887.0,7128.0,7438.0,7227.0,Rhode Island
6,Other,5275.0,7867.0,7197.0,10471.0,7867.0,7197.0,10471.0,10128.0,7867.0,7197.0,10471.0,10128.0,Rhode Island
7,Required annual income after taxes,30471.805960278863,58282.97996979031,73182.40867033298,96644.08416540953,46184.283776479,54585.18123319155,64455.38711430417,69598.05799166934,46184.283776479,64015.979969790314,83317.6145514456,97891.00319636104,Rhode Island
8,Required annual income before taxes,37025.16680308308,71688.39047263973,90015.65438759257,118873.69987272061,56116.699775919275,66494.6868610872,79281.51139763882,85606.00390080642,56116.699775919275,78740.14534864775,102481.86026870518,120406.69987272062,Rhode Island
9,Transportation,4244.0,7531.0,9791.0,11565.0,7531.0,9791.0,11565.0,12560.0,7531.0,9791.0,11565.0,12560.0,Rhode Island
0,Annual taxes,7627.07461580719,13932.317551812224,16896.043510491167,21845.917305079245,11746.004772051214,13982.900843594314,16405.23294439857,17814.59140799836,11746.004772051214,15469.598218805239,19378.660305824706,22274.621166069806,South Carolina
1,Child Care,0.0,5609.889415393912,11219.580292710038,16829.46970810395,0.0,5609.889415393912,11219.580292710038,16829.46970810395,0.0,5609.889415393912,11219.580292710038,16829.46970810395,South Carolina
2,Civic,2502.9999999999995,4018.9999999999986,4965.000000000001,6483.0,4018.9999999999986,4965.000000000001,6483.0,5153.000000000002,4018.9999999999986,4965.000000000001,6483.0,5153.000000000002,South Carolina
3,Food,3351.0000000000005,4936.999999999999,7417.0,9838.0,6142.999999999999,7645.000000000001,9856.0,11999.000000000002,6142.999999999999,7645.000000000001,9856.0,11999.000000000002,South Carolina
4,Housing,9828.40740906904,12200.552330712293,12200.552330712293,15917.694808877544,10451.640437895185,12200.552330712293,12200.552330712293,15917.694808877544,10451.640437895185,12200.552330712293,12200.552330712293,15917.694808877544,South Carolina
5,Medical,2957.000000000001,9182.0,8968.999999999998,9278.000000000004,7085.999999999999,8968.999999999998,9278.000000000004,9067.0,7085.999999999999,8968.999999999998,9278.000000000004,9067.0,South Carolina
6,Other,4508.000000000001,6722.999999999999,6150.0,8947.999999999998,6722.999999999999,6150.0,8947.999999999998,8655.000000000002,6722.999999999999,6150.0,8947.999999999998,8655.000000000002,South Carolina
7,Required annual income after taxes,28779.32854519166,52570.42647739745,63753.39005446904,82430.10595320443,44320.83420486825,52761.68725033761,61901.33371969362,67219.02366092369,44320.83420486825,58371.57666573153,73120.91401240366,84048.49336902764,South Carolina
8,Required annual income before taxes,36406.4064252795,66502.58184591247,80649.46461897607,104276.06383955429,56066.81502844983,66744.4749596508,78306.4749596508,85033.41558321095,56066.81502844983,73841.18110927238,92499.46461897607,106323.27196716637,South Carolina
9,Transportation,5509.000000000001,9776.000000000002,12709.0,15012.000000000002,9776.000000000002,12709.0,15012.000000000002,16304.000000000002,9776.000000000002,12709.0,15012.000000000002,16304.000000000002,South Carolina
0,Annual taxes,4315.48089300788,8553.590205358401,10697.805361256682,14111.812185653487,6852.691948113042,8266.500025279614,9823.679940296148,10631.79375791362,6852.691948113042,9500.86219862303,12292.854260824073,14335.756367165515,South Dakota
1,Child Care,0.0,7615.708458998664,15231.160006770544,22846.755523046213,0.0,7615.708458998664,15231.160006770544,22846.755523046213,0.0,7615.708458998664,15231.160006770544,22846.755523046213,South Dakota
2,Civic,2894.0,4646.000000000003,5741.0,7496.000000000001,4646.000000000003,5741.0,7496.000000000001,5959.000000000001,4646.000000000003,5741.0,7496.000000000001,5959.000000000001,South Dakota
3,Food,3422.9999999999995,5044.0,7577.0,10050.000000000004,6274.999999999999,7809.000000000003,10068.0,12256.999999999996,6274.999999999999,7809.000000000003,10068.0,12256.999999999996,South Dakota
4,Housing,7375.898972768362,10469.041668498525,10469.041668498525,14090.963132430006,8202.351155827939,10469.041668498525,10469.041668498525,14090.963132430006,8202.351155827939,10469.041668498525,10469.041668498525,14090.963132430006,South Dakota
5,Medical,2560.0,8083.999999999999,7871.0,8181.000000000003,6243.000000000002,7871.0,8181.000000000003,7969.999999999998,6243.000000000002,7871.0,8181.000000000003,7969.999999999998,South Dakota
6,Other,4938.999999999999,7366.000000000002,6739.000000000003,9804.000000000002,7366.000000000002,6739.000000000003,9804.000000000002,9483.999999999998,7366.000000000002,6739.000000000003,9804.000000000002,9483.999999999998,South Dakota
7,Required annual income after taxes,26620.788285426628,52762.670419773516,65989.44632258549,87048.00799825024,42270.49291950971,50990.90142379188,60597.96196077483,65582.31875505592,42270.49291950971,58606.60988279051,75829.12196754536,88429.07427810215,South Dakota
8,Required annual income before taxes,30936.128070923627,61316.45780172867,76687.23762288089,101159.8016880188,49123.2076742315,59257.09620651905,70421.66081132175,76214.15984520083,49123.2076742315,68107.51160224393,88122.17956769656,102764.80498426071,South Dakota
